0,0
0.001,0.001
0.0029998,0.0029998
0.0059989,0.0059989
0.0099965,0.0099965
0.0149915,0.0149915
0.0209825,0.0209825
0.0279678,0.0279678
0.0359454,0.0359454
0.0449131,0.0449131
0.0548682,0.0548682
0.0658078,0.0658078
0.0777289,0.0777289
0.0906278,0.0906278
0.104501,0.104501
0.119344,0.119344
0.135153,0.135153
0.151923,0.151923
0.16965,0.16965
0.188328,0.188328
0.207951,0.207951
0.228514,0.228514
0.250012,0.250012
0.272437,0.272437
0.295783,0.295783
0.320043,0.320043
0.345211,0.345211
0.371279,0.371279
0.398239,0.398239
0.426085,0.426085
0.454806,0.454806
0.484396,0.484396
0.514846,0.514846
0.546147,0.546147
0.57829,0.57829
0.611266,0.611266
0.645066,0.645066
0.679679,0.679679
0.715096,0.715096
0.751308,0.751308
0.788302,0.788302
0.82607,0.82607
0.864601,0.864601
0.903883,0.903883
0.943906,0.943906
0.984658,0.984658
0.997293,0.997293
0.997293,1.09729
0.997293,1.19729
0.997293,1.29729
0.997293,1.39729
0.997293,1.49729
0.997293,1.59729
0.997293,1.69729
0.997293,1.79729
0.997293,1.89729
0.997293,1.99729
0.997293,2.09729
0.997293,2.19729
0.997293,2.29729
0.997293,2.39729
0.997293,2.49729
0.997293,2.59729
0.997293,2.69729
0.997293,2.79729
0.997293,2.89729
0.997293,2.99729
0.997293,3.09729
0.997293,3.19729
0.997293,3.29729
0.997293,3.39729
0.997293,3.49729
0.997293,3.59729
0.997293,3.69729
0.997293,3.79729
0.997293,3.89729
0.997293,3.99729
0.997293,4.09729
0.997293,4.19729
0.997293,4.29729
0.997293,4.39729
0.997293,4.49729
0.997293,4.59729
0.997293,4.69729
0.997293,4.79729
0.997293,4.89729
0.997293,4.99729
0.997293,5.09729
1.09729,5.09729
1.19729,5.09729
1.29729,5.09729
1.39729,5.09729
1.49729,5.09729
1.59729,5.09729
1.69729,5.09729
1.79729,5.09729
1.89729,5.09729
1.99729,5.09729
2.09729,5.09729
2.09729,4.99729
2.09729,4.89729
2.09729,4.79729
2.09729,4.69729
2.09729,4.59729
2.09729,4.49729
2.09729,4.39729
2.09729,4.29729
2.09729,4.19729
2.09729,4.09729
2.09729,3.99729
2.09729,3.89729
2.09729,3.79729
2.09729,3.69729
2.09729,3.59729
2.09729,3.49729
2.09729,3.39729
2.09729,3.29729
2.09729,3.19729
2.09729,3.09729
2.09729,2.99729
2.09729,2.89729
2.09729,2.79729
2.09729,2.69729
2.09729,2.59729
2.09729,2.49729
2.09729,2.39729
2.09729,2.29729
2.09729,2.19729
2.09729,2.09729
2.09729,1.99729
2.09729,1.89729
2.09729,1.79729
2.09729,1.69729
2.09729,1.59729
2.09729,1.49729
2.09729,1.39729
2.09729,1.29729
2.09729,1.19729
2.09729,1.09729
2.09729,0.997293
1.99729,0.997293
1.89729,0.997293
1.79729,0.997293
1.69729,0.997293
1.59729,0.997293
1.49729,0.997293
1.39729,0.997293
1.29729,0.997293
1.19729,0.997293
1.09729,0.997293
0.997293,0.997293
0.997293,0.997293
1.09729,0.997293
1.19729,0.997293
1.29729,0.997293
1.39729,0.997293
1.49729,0.997293
1.59729,0.997293
1.69729,0.997293
1.79729,0.997293
1.89729,0.997293
1.99729,0.997293
2.09729,0.997293
2.09729,1.09729
2.09729,1.19729
2.09729,1.29729
2.09729,1.39729
2.09729,1.49729
2.09729,1.59729
2.09729,1.69729
2.09729,1.79729
2.09729,1.89729
2.09729,1.99729
2.09729,2.09729
2.09729,2.19729
2.09729,2.29729
2.09729,2.39729
2.09729,2.49729
