0,0,0
0.001,0.001,0.00141421
0.0119989,0.0119989,0.016969
0.0329737,0.0329737,0.0466319
0.0638715,0.0638715,0.0903279
0.10461,0.10461,0.14794
0.155076,0.155076,0.219311
0.21513,0.21513,0.30424
0.284603,0.284603,0.402489
0.363297,0.363297,0.51378
0.450991,0.450991,0.637798
0.547436,0.547436,0.774192
0.65236,0.65236,0.922576
0.765466,0.765466,1.08253
0.886439,0.886439,1.25361
0.999614,0.999614,1.41367
0.999614,1.09961,1.51367
0.999614,1.19961,1.61367
0.999614,1.29961,1.71367
0.999614,1.39961,1.81367
0.999614,1.49961,1.91367
0.999614,1.59961,2.01367
0.999614,1.69961,2.11367
0.999614,1.79961,2.21367
0.999614,1.89961,2.31367
0.999614,1.99961,2.41367
0.999614,2.09961,2.51367
0.999614,2.19961,2.61367
0.999614,2.29961,2.71367
0.999614,2.39961,2.81367
0.999614,2.49961,2.91367
0.999614,2.59961,3.01367
0.999614,2.69961,3.11367
0.999614,2.79961,3.21367
0.999614,2.89961,3.31367
0.999614,2.99961,3.41367
0.999614,3.09961,3.51367
0.999614,3.19961,3.61367
0.999614,3.29961,3.71367
0.999614,3.39961,3.81367
0.999614,3.49961,3.91367
0.999614,3.59961,4.01367
0.999614,3.69961,4.11367
0.999614,3.79961,4.21367
0.999614,3.89961,4.31367
0.999614,3.99961,4.41367
0.999614,4.09961,4.51367
0.999614,4.19961,4.61367
0.999614,4.29961,4.71367
0.999614,4.39961,4.81367
0.999614,4.49961,4.91367
0.999614,4.59961,5.01367
0.999614,4.69961,5.11367
0.999614,4.79961,5.21367
0.999614,4.89961,5.31367
0.999614,4.99961,5.41367
0.999614,5.09961,5.51367
1.09961,5.09961,5.61367
1.19961,5.09961,5.71367
1.29961,5.09961,5.81367
1.39961,5.09961,5.91367
1.49961,5.09961,6.01367
1.59961,5.09961,6.11367
1.69961,5.09961,6.21367
1.79961,5.09961,6.31367
1.89961,5.09961,6.41367
1.99961,5.09961,6.51367
2.09961,5.09961,6.61367
2.09961,4.99961,6.71367
2.09961,4.89961,6.81367
2.09961,4.79961,6.91367
2.09961,4.69961,7.01367
2.09961,4.59961,7.11367
2.09961,4.49961,7.21367
2.09961,4.39961,7.31367
2.09961,4.29961,7.41367
2.09961,4.19961,7.51367
2.09961,4.09961,7.61367
2.09961,3.99961,7.71367
2.09961,3.89961,7.81367
2.09961,3.79961,7.91367
2.09961,3.69961,8.01367
2.09961,3.59961,8.11367
2.09961,3.49961,8.21367
2.09961,3.39961,8.31367
2.09961,3.29961,8.41367
2.09961,3.19961,8.51367
2.09961,3.09961,8.61367
2.09961,2.99961,8.71367
2.09961,2.89961,8.81367
2.09961,2.79961,8.91367
2.09961,2.69961,9.01367
2.09961,2.59961,9.11367
2.09961,2.49961,9.21367
2.09961,2.39961,9.31367
2.09961,2.29961,9.41367
2.09961,2.19961,9.51367
2.09961,2.09961,9.61367
2.09961,1.99961,9.71367
2.09961,1.89961,9.81367
2.09961,1.79961,9.91367
2.09961,1.69961,10.0137
2.09961,1.59961,10.1137
2.09961,1.49961,10.2137
2.09961,1.39961,10.3137
2.09961,1.29961,10.4137
2.09961,1.19961,10.5137
2.09961,1.09961,10.6137
2.09961,0.999614,10.7137
1.99961,0.999614,10.8137
1.89961,0.999614,10.9137
1.79961,0.999614,11.0137
1.69961,0.999614,11.1137
1.59961,0.999614,11.2137
1.49961,0.999614,11.3137
1.39961,0.999614,11.4137
1.29961,0.999614,11.5137
1.19961,0.999614,11.6137
1.09961,0.999614,11.7137
0.999614,0.999614,11.8137
0.999614,1.09961,11.9137
0.999614,1.19961,12.0137
0.999614,1.29961,12.1137
0.999614,1.39961,12.2137
0.999614,1.49961,12.3137
0.999614,1.59961,12.4137
0.999614,1.69961,12.5137
0.999614,1.79961,12.6137
0.999614,1.89961,12.7137
0.999614,1.99961,12.8137
0.999614,2.09961,12.9137
0.999614,2.19961,13.0137
0.999614,2.29961,13.1137
0.999614,2.39961,13.2137
0.999614,2.49961,13.3137
0.999614,2.59961,13.4137
0.999614,2.69961,13.5137
0.999614,2.79961,13.6137
0.999614,2.89961,13.7137
0.999614,2.99961,13.8137
0.999614,3.09961,13.9137
0.999614,3.19961,14.0137
0.999614,3.29961,14.1137
0.999614,3.39961,14.2137
0.999614,3.49961,14.3137
0.999614,3.59961,14.4137
0.999614,3.69961,14.5137
0.999614,3.79961,14.6137
0.999614,3.89961,14.7137
0.999614,3.99961,14.8137
0.999614,4.09961,14.9137
0.999614,4.19961,15.0137
0.999614,4.29961,15.1137
0.999614,4.39961,15.2137
0.999614,4.49961,15.3137
0.999614,4.59961,15.4137
0.999614,4.69961,15.5137
0.999614,4.79961,15.6137
0.999614,4.89961,15.7137
0.999614,4.99961,15.8137
0.999614,5.09961,15.9137
1.09961,5.09961,16.0137
1.19961,5.09961,16.1137
1.29961,5.09961,16.2137
1.39961,5.09961,16.3137
1.49961,5.09961,16.4137
1.59961,5.09961,16.5137
1.69961,5.09961,16.6137
1.79961,5.09961,16.7137
1.89961,5.09961,16.8137
1.99961,5.09961,16.9137
1.99961,5.09961,16.9137
2.00761,5.10451,16.9231
2.0236,5.11431,16.9418
2.04753,5.12896,16.9699
2.07934,5.14845,17.0072
2.11894,5.1727,17.0536
2.16623,5.20167,17.1091
2.22106,5.23526,17.1734
2.2833,5.27337,17.2463
2.35275,5.31591,17.3278
2.42922,5.36276,17.4175
2.5125,5.41376,17.5151
2.60235,5.4688,17.6205
2.69852,5.52771,17.7333
2.80074,5.59032,17.8531
2.90873,5.65646,17.9798
2.97081,5.62862,18.0478
2.97081,5.72862,18.1478
2.97081,5.82862,18.2478
2.97081,5.92862,18.3478
2.97081,6.02862,18.4478
2.97081,6.12862,18.5478
2.97081,6.22862,18.6478
2.97081,6.32862,18.7478
2.97081,6.42862,18.8478
2.97081,6.52862,18.9478
2.97081,6.62862,19.0478
2.97081,6.72862,19.1478
2.97081,6.82862,19.2478
2.97081,6.92862,19.3478
2.97081,7.02862,19.4478
2.97081,7.12862,19.5478
2.97081,7.22862,19.6478
2.97081,7.32862,19.7478
2.97081,7.42862,19.8478
2.97081,7.52862,19.9478
2.97081,7.62862,20.0478
2.97081,7.72862,20.1478
2.97081,7.82862,20.2478
2.97081,7.92862,20.3478
2.97081,8.02862,20.4478
2.97081,8.12862,20.5478
2.97081,8.22862,20.6478
2.97081,8.32862,20.7478
2.97081,8.42862,20.8478
2.97081,8.52862,20.9478
2.97081,8.62862,21.0478
2.97081,8.72862,21.1478
2.97081,8.82862,21.2478
2.97081,8.92862,21.3478
2.97081,9.02862,21.4478
2.97081,9.12862,21.5478
2.97081,9.22862,21.6478
2.97081,9.32862,21.7478
2.97081,9.42862,21.8478
2.97081,9.52862,21.9478
2.97081,9.62862,22.0478
2.97081,9.72862,22.1478
2.97081,9.82862,22.2478
2.97081,9.92862,22.3478
2.97081,10.0286,22.4478
2.97081,10.1286,22.5478
2.97081,10.2286,22.6478
2.97081,10.3286,22.7478
2.97081,10.4286,22.8478
2.97081,10.5286,22.9478
2.97081,10.6286,23.0478
2.97081,10.7286,23.1478
2.97081,10.8286,23.2478
2.97081,10.9286,23.3478
2.97081,11.0286,23.4478
2.97081,11.1286,23.5478
2.97081,11.2286,23.6478
2.97081,11.3286,23.7478
2.97081,11.4286,23.8478
2.97081,11.5286,23.9478
2.97081,11.6286,24.0478
2.97081,11.7286,24.1478
2.97081,11.8286,24.2478
2.97081,11.9286,24.3478
2.97081,12.0286,24.4478
2.97081,12.1286,24.5478
2.97081,12.2286,24.6478
2.97081,12.3286,24.7478
2.97081,12.4286,24.8478
2.97081,12.5286,24.9478
2.97081,12.6286,25.0478
2.97081,12.7286,25.1478
2.97081,12.8286,25.2478
2.97081,12.9286,25.3478
2.97081,13.0286,25.4478
3.07081,13.0286,25.5478
3.17081,13.0286,25.6478
3.27081,13.0286,25.7478
3.37081,13.0286,25.8478
3.47081,13.0286,25.9478
3.57081,13.0286,26.0478
3.67081,13.0286,26.1478
3.77081,13.0286,26.2478
3.87081,13.0286,26.3478
3.97081,13.0286,26.4478
4.07081,13.0286,26.5478
4.17081,13.0286,26.6478
4.27081,13.0286,26.7478
4.37081,13.0286,26.8478
4.47081,13.0286,26.9478
4.57081,13.0286,27.0478
4.67081,13.0286,27.1478
4.77081,13.0286,27.2478
4.87081,13.0286,27.3478
4.97081,13.0286,27.4478
5.07081,13.0286,27.5478
5.17081,13.0286,27.6478
5.27081,13.0286,27.7478
5.37081,13.0286,27.8478
5.47081,13.0286,27.9478
5.57081,13.0286,28.0478
5.67081,13.0286,28.1478
5.77081,13.0286,28.2478
5.87081,13.0286,28.3478
5.97081,13.0286,28.4478
6.07081,13.0286,28.5478
6.17081,13.0286,28.6478
6.27081,13.0286,28.7478
6.37081,13.0286,28.8478
6.47081,13.0286,28.9478
6.57081,13.0286,29.0478
6.67081,13.0286,29.1478
6.77081,13.0286,29.2478
6.87081,13.0286,29.3478
6.97081,13.0286,29.4478
7.07081,13.0286,29.5478
7.17081,13.0286,29.6478
7.27081,13.0286,29.7478
7.37081,13.0286,29.8478
7.47081,13.0286,29.9478
7.57081,13.0286,30.0478
7.67081,13.0286,30.1478
7.77081,13.0286,30.2478
7.87081,13.0286,30.3478
7.97081,13.0286,30.4478
8.07081,13.0286,30.5478
8.17081,13.0286,30.6478
8.27081,13.0286,30.7478
8.37081,13.0286,30.8478
8.47081,13.0286,30.9478
8.57081,13.0286,31.0478
8.67081,13.0286,31.1478
8.77081,13.0286,31.2478
8.87081,13.0286,31.3478
8.97081,13.0286,31.4478
9.07081,13.0286,31.5478
9.17081,13.0286,31.6478
9.27081,13.0286,31.7478
9.37081,13.0286,31.8478
9.47081,13.0286,31.9478
9.57081,13.0286,32.0478
9.67081,13.0286,32.1478
9.77081,13.0286,32.2478
9.87081,13.0286,32.3478
9.97081,13.0286,32.4478
10.0708,13.0286,32.5478
10.1708,13.0286,32.6478
10.2708,13.0286,32.7478
10.3708,13.0286,32.8478
10.4708,13.0286,32.9478
10.5708,13.0286,33.0478
10.6708,13.0286,33.1478
10.7708,13.0286,33.2478
10.8708,13.0286,33.3478
10.9708,13.0286,33.4478
11.0708,13.0286,33.5478
11.1708,13.0286,33.6478
11.2708,13.0286,33.7478
11.3708,13.0286,33.8478
11.4708,13.0286,33.9478
11.5708,13.0286,34.0478
11.6708,13.0286,34.1478
11.7708,13.0286,34.2478
11.8708,13.0286,34.3478
11.9708,13.0286,34.4478
12.0708,13.0286,34.5478
12.1708,13.0286,34.6478
12.2708,13.0286,34.7478
12.3708,13.0286,34.8478
12.4708,13.0286,34.9478
12.5708,13.0286,35.0478
12.6708,13.0286,35.1478
12.7708,13.0286,35.2478
12.8708,13.0286,35.3478
12.9708,13.0286,35.4478
13.0708,13.0286,35.5478
13.0708,12.9286,35.6478
13.0708,12.8286,35.7478
13.0708,12.7286,35.8478
13.0708,12.6286,35.9478
13.0708,12.5286,36.0478
13.0708,12.4286,36.1478
13.0708,12.3286,36.2478
13.0708,12.2286,36.3478
13.0708,12.1286,36.4478
13.0708,12.0286,36.5478
13.0708,11.9286,36.6478
13.0708,11.8286,36.7478
13.0708,11.7286,36.8478
13.0708,11.6286,36.9478
13.0708,11.5286,37.0478
13.0708,11.4286,37.1478
13.0708,11.3286,37.2478
13.0708,11.2286,37.3478
13.0708,11.1286,37.4478
13.0708,11.0286,37.5478
13.0708,10.9286,37.6478
13.0708,10.8286,37.7478
13.0708,10.7286,37.8478
13.0708,10.6286,37.9478
13.0708,10.5286,38.0478
13.0708,10.4286,38.1478
13.0708,10.3286,38.2478
13.0708,10.2286,38.3478
13.0708,10.1286,38.4478
13.0708,10.0286,38.5478
13.0708,9.92862,38.6478
13.0708,9.82862,38.7478
13.0708,9.72862,38.8478
13.0708,9.62862,38.9478
13.0708,9.52862,39.0478
13.0708,9.42862,39.1478
13.0708,9.32862,39.2478
13.0708,9.22862,39.3478
13.0708,9.12862,39.4478
13.0708,9.02862,39.5478
13.0708,8.92862,39.6478
13.0708,8.82862,39.7478
13.0708,8.72862,39.8478
13.0708,8.62862,39.9478
13.0708,8.52862,40.0478
13.0708,8.42862,40.1478
13.0708,8.32862,40.2478
13.0708,8.22862,40.3478
13.0708,8.12862,40.4478
13.0708,8.02862,40.5478
13.0708,7.92862,40.6478
13.0708,7.82862,40.7478
13.0708,7.72862,40.8478
13.0708,7.62862,40.9478
13.0708,7.52862,41.0478
13.0708,7.42862,41.1478
13.0708,7.32862,41.2478
13.0708,7.22862,41.3478
13.0708,7.12862,41.4478
13.0708,7.02862,41.5478
13.0708,6.92862,41.6478
13.0708,6.82862,41.7478
13.0708,6.72862,41.8478
13.0708,6.62862,41.9478
13.0708,6.52862,42.0478
13.0708,6.42862,42.1478
13.0708,6.32862,42.2478
13.0708,6.22862,42.3478
13.0708,6.12862,42.4478
13.0708,6.02862,42.5478
13.0708,5.92862,42.6478
13.0708,5.82862,42.7478
13.0708,5.72862,42.8478
13.0708,5.62862,42.9478
13.0708,5.52862,43.0478
13.0708,5.42862,43.1478
13.0708,5.32862,43.2478
13.0708,5.22862,43.3478
13.0708,5.12862,43.4478
13.0708,5.02862,43.5478
13.0708,4.92862,43.6478
12.9708,4.92862,43.7478
12.8708,4.92862,43.8478
12.7708,4.92862,43.9478
12.6708,4.92862,44.0478
12.5708,4.92862,44.1478
12.4708,4.92862,44.2478
12.3708,4.92862,44.3478
12.2708,4.92862,44.4478
12.1708,4.92862,44.5478
12.0708,4.92862,44.6478
11.9708,4.92862,44.7478
11.8708,4.92862,44.8478
11.7708,4.92862,44.9478
11.6708,4.92862,45.0478
11.5708,4.92862,45.1478
11.4708,4.92862,45.2478
11.3708,4.92862,45.3478
11.2708,4.92862,45.4478
11.1708,4.92862,45.5478
11.0708,4.92862,45.6478
10.9708,4.92862,45.7478
10.8708,4.92862,45.8478
10.7708,4.92862,45.9478
10.6708,4.92862,46.0478
10.5708,4.92862,46.1478
10.4708,4.92862,46.2478
10.3708,4.92862,46.3478
10.2708,4.92862,46.4478
10.1708,4.92862,46.5478
10.0708,4.92862,46.6478
9.97081,4.92862,46.7478
9.87081,4.92862,46.8478
9.77081,4.92862,46.9478
9.67081,4.92862,47.0478
9.57081,4.92862,47.1478
9.47081,4.92862,47.2478
9.37081,4.92862,47.3478
9.27081,4.92862,47.4478
9.17081,4.92862,47.5478
9.07081,4.92862,47.6478
8.97081,4.92862,47.7478
8.87081,4.92862,47.8478
8.77081,4.92862,47.9478
8.67081,4.92862,48.0478
8.57081,4.92862,48.1478
8.47081,4.92862,48.2478
8.37081,4.92862,48.3478
8.27081,4.92862,48.4478
8.17081,4.92862,48.5478
8.07081,4.92862,48.6478
7.97081,4.92862,48.7478
7.87081,4.92862,48.8478
7.77081,4.92862,48.9478
7.67081,4.92862,49.0478
7.57081,4.92862,49.1478
7.47081,4.92862,49.2478
7.37081,4.92862,49.3478
7.27081,4.92862,49.4478
7.17081,4.92862,49.5478
7.07081,4.92862,49.6478
6.97081,4.92862,49.7478
6.87081,4.92862,49.8478
6.77081,4.92862,49.9478
6.67081,4.92862,50.0478
6.57081,4.92862,50.1478
6.47081,4.92862,50.2478
6.37081,4.92862,50.3478
6.27081,4.92862,50.4478
6.17081,4.92862,50.5478
6.07081,4.92862,50.6478
5.97081,4.92862,50.7478
5.97081,5.02862,50.8478
5.97081,5.12862,50.9478
5.97081,5.22862,51.0478
5.97081,5.32862,51.1478
5.97081,5.42862,51.2478
5.97081,5.52862,51.3478
5.97081,5.62862,51.4478
5.97081,5.72862,51.5478
5.97081,5.82862,51.6478
5.97081,5.92862,51.7478
5.97081,6.02862,51.8478
6.07081,6.02862,51.9478
6.17081,6.02862,52.0478
6.27081,6.02862,52.1478
6.37081,6.02862,52.2478
6.47081,6.02862,52.3478
6.57081,6.02862,52.4478
6.67081,6.02862,52.5478
6.77081,6.02862,52.6478
6.87081,6.02862,52.7478
6.97081,6.02862,52.8478
7.07081,6.02862,52.9478
7.17081,6.02862,53.0478
7.27081,6.02862,53.1478
7.37081,6.02862,53.2478
7.47081,6.02862,53.3478
7.57081,6.02862,53.4478
7.67081,6.02862,53.5478
7.77081,6.02862,53.6478
7.87081,6.02862,53.7478
7.97081,6.02862,53.8478
8.07081,6.02862,53.9478
8.17081,6.02862,54.0478
8.27081,6.02862,54.1478
8.37081,6.02862,54.2478
8.47081,6.02862,54.3478
8.57081,6.02862,54.4478
8.67081,6.02862,54.5478
8.77081,6.02862,54.6478
8.87081,6.02862,54.7478
8.97081,6.02862,54.8478
9.07081,6.02862,54.9478
9.17081,6.02862,55.0478
9.27081,6.02862,55.1478
9.37081,6.02862,55.2478
9.47081,6.02862,55.3478
9.57081,6.02862,55.4478
9.67081,6.02862,55.5478
9.77081,6.02862,55.6478
9.87081,6.02862,55.7478
9.97081,6.02862,55.8478
10.0708,6.02862,55.9478
10.1708,6.02862,56.0478
10.2708,6.02862,56.1478
10.3708,6.02862,56.2478
10.4708,6.02862,56.3478
10.5708,6.02862,56.4478
10.6708,6.02862,56.5478
10.7708,6.02862,56.6478
10.8708,6.02862,56.7478
10.9708,6.02862,56.8478
11.0708,6.02862,56.9478
11.1708,6.02862,57.0478
11.2708,6.02862,57.1478
11.3708,6.02862,57.2478
11.4708,6.02862,57.3478
11.5708,6.02862,57.4478
11.6708,6.02862,57.5478
11.7708,6.02862,57.6478
11.8708,6.02862,57.7478
11.8708,6.12862,57.8478
11.8708,6.22862,57.9478
11.8708,6.32862,58.0478
11.8708,6.42862,58.1478
11.8708,6.52862,58.2478
11.8708,6.62862,58.3478
11.8708,6.72862,58.4478
11.8708,6.82862,58.5478
11.8708,6.92862,58.6478
11.8708,7.02862,58.7478
11.8708,7.12862,58.8478
11.8708,7.22862,58.9478
11.8708,7.32862,59.0478
11.8708,7.42862,59.1478
11.8708,7.52862,59.2478
11.8708,7.62862,59.3478
11.8708,7.72862,59.4478
11.8708,7.82862,59.5478
11.8708,7.92862,59.6478
11.8708,8.02862,59.7478
11.8708,8.12862,59.8478
11.8708,8.22862,59.9478
11.8708,8.32862,60.0478
11.8708,8.42862,60.1478
11.8708,8.52862,60.2478
11.8708,8.62862,60.3478
11.8708,8.72862,60.4478
11.8708,8.82862,60.5478
11.8708,8.92862,60.6478
11.8708,9.02862,60.7478
11.8708,9.12862,60.8478
11.8708,9.22862,60.9478
11.8708,9.32862,61.0478
11.8708,9.42862,61.1478
11.8708,9.52862,61.2478
11.8708,9.62862,61.3478
11.8708,9.72862,61.4478
11.8708,9.82862,61.5478
11.8708,9.92862,61.6478
11.8708,10.0286,61.7478
11.8708,10.1286,61.8478
11.8708,10.2286,61.9478
11.8708,10.3286,62.0478
11.8708,10.4286,62.1478
11.8708,10.5286,62.2478
11.8708,10.6286,62.3478
11.8708,10.7286,62.4478
11.8708,10.8286,62.5478
11.8708,10.9286,62.6478
11.8708,11.0286,62.7478
11.8708,11.1286,62.8478
11.8708,11.2286,62.9478
11.8708,11.3286,63.0478
11.8708,11.4286,63.1478
11.8708,11.5286,63.2478
11.8708,11.6286,63.3478
11.8708,11.7286,63.4478
11.8708,11.8286,63.5478
11.7708,11.8286,63.6478
11.6708,11.8286,63.7478
11.5708,11.8286,63.8478
11.4708,11.8286,63.9478
11.3708,11.8286,64.0478
11.2708,11.8286,64.1478
11.1708,11.8286,64.2478
11.0708,11.8286,64.3478
10.9708,11.8286,64.4478
10.8708,11.8286,64.5478
10.7708,11.8286,64.6478
10.6708,11.8286,64.7478
10.5708,11.8286,64.8478
10.4708,11.8286,64.9478
10.3708,11.8286,65.0478
10.2708,11.8286,65.1478
10.1708,11.8286,65.2478
10.0708,11.8286,65.3478
9.97081,11.8286,65.4478
9.87081,11.8286,65.5478
9.77081,11.8286,65.6478
9.67081,11.8286,65.7478
9.57081,11.8286,65.8478
9.47081,11.8286,65.9478
9.37081,11.8286,66.0478
9.27081,11.8286,66.1478
9.17081,11.8286,66.2478
9.07081,11.8286,66.3478
8.97081,11.8286,66.4478
8.87081,11.8286,66.5478
8.77081,11.8286,66.6478
8.67081,11.8286,66.7478
8.57081,11.8286,66.8478
8.47081,11.8286,66.9478
8.37081,11.8286,67.0478
8.27081,11.8286,67.1478
8.17081,11.8286,67.2478
8.07081,11.8286,67.3478
7.97081,11.8286,67.4478
7.87081,11.8286,67.5478
7.77081,11.8286,67.6478
7.67081,11.8286,67.7478
7.57081,11.8286,67.8478
7.47081,11.8286,67.9478
7.37081,11.8286,68.0478
7.27081,11.8286,68.1478
7.17081,11.8286,68.2478
7.07081,11.8286,68.3478
6.97081,11.8286,68.4478
6.87081,11.8286,68.5478
6.77081,11.8286,68.6478
6.67081,11.8286,68.7478
6.57081,11.8286,68.8478
6.47081,11.8286,68.9478
6.37081,11.8286,69.0478
6.27081,11.8286,69.1478
6.17081,11.8286,69.2478
6.07081,11.8286,69.3478
5.97081,11.8286,69.4478
5.87081,11.8286,69.5478
5.77081,11.8286,69.6478
5.67081,11.8286,69.7478
5.57081,11.8286,69.8478
5.47081,11.8286,69.9478
5.37081,11.8286,70.0478
5.27081,11.8286,70.1478
5.17081,11.8286,70.2478
5.07081,11.8286,70.3478
4.97081,11.8286,70.4478
4.87081,11.8286,70.5478
4.77081,11.8286,70.6478
4.67081,11.8286,70.7478
4.57081,11.8286,70.8478
4.47081,11.8286,70.9478
4.37081,11.8286,71.0478
4.27081,11.8286,71.1478
4.17081,11.8286,71.2478
4.17081,11.7286,71.3478
4.17081,11.6286,71.4478
4.17081,11.5286,71.5478
4.17081,11.4286,71.6478
4.17081,11.3286,71.7478
4.17081,11.2286,71.8478
4.17081,11.1286,71.9478
4.17081,11.0286,72.0478
4.17081,10.9286,72.1478
4.17081,10.8286,72.2478
4.17081,10.7286,72.3478
4.17081,10.6286,72.4478
4.17081,10.5286,72.5478
4.17081,10.4286,72.6478
4.17081,10.3286,72.7478
4.17081,10.2286,72.8478
4.17081,10.1286,72.9478
4.17081,10.0286,73.0478
4.17081,9.92862,73.1478
4.17081,9.82862,73.2478
4.17081,9.72862,73.3478
4.17081,9.62862,73.4478
4.17081,9.52862,73.5478
4.17081,9.42862,73.6478
4.17081,9.32862,73.7478
4.17081,9.22862,73.8478
4.17081,9.12862,73.9478
4.17081,9.02862,74.0478
4.17081,8.92862,74.1478
4.17081,8.82862,74.2478
4.17081,8.72862,74.3478
4.17081,8.62862,74.4478
4.17081,8.52862,74.5478
4.17081,8.42862,74.6478
4.17081,8.32862,74.7478
4.17081,8.22862,74.8478
4.17081,8.12862,74.9478
4.17081,8.02862,75.0478
