3.83115, 36.6873, 1.83827, 36.5187, 1.92258, 35.5223, 3.91546, 35.6909, 
6.29647, 36.9841, 4.31045, 36.748, 4.42848, 35.755, 6.4145, 35.9911, 
8.6752, 37.552, 6.72725, 37.0987, 6.9539, 36.1248, 8.90185, 36.5781, 
11.2474, 37.7318, 9.25282, 37.5851, 9.3262, 36.5878, 11.3208, 36.7345, 
3.82678, 36.687, 1.83389, 36.5185, 1.91813, 35.522, 3.91103, 35.6905, 
6.29212, 36.9835, 4.30609, 36.7476, 4.42405, 35.7546, 6.41009, 35.9905, 
8.67103, 37.551, 6.72299, 37.0981, 6.94944, 36.1241, 8.89749, 36.577, 
11.243, 37.7315, 9.2484, 37.5842, 9.32205, 36.5869, 11.3166, 36.7342, 
3.82223, 36.6866, 1.82932, 36.5183, 1.91345, 35.5219, 3.90636, 35.6901, 
6.28756, 36.983, 4.30151, 36.7472, 4.41942, 35.7542, 6.40547, 35.99, 
8.66666, 37.55, 6.71852, 37.0975, 6.94478, 36.1234, 8.89292, 36.5759, 
11.2383, 37.7312, 9.24377, 37.5833, 9.31771, 36.5861, 11.3122, 36.734, 
3.81751, 36.6862, 1.82457, 36.5183, 1.90851, 35.5218, 3.90145, 35.6897, 
6.2828, 36.9824, 4.29673, 36.7467, 4.41457, 35.7537, 6.40064, 35.9894, 
8.66209, 37.5489, 6.71386, 37.0968, 6.93991, 36.1227, 8.88814, 36.5748, 
11.2334, 37.7309, 9.23893, 37.5824, 9.31316, 36.5852, 11.3076, 36.7336, 
3.8126, 36.6857, 1.81962, 36.5183, 1.90334, 35.5218, 3.89632, 35.6892, 
6.27783, 36.9818, 4.29175, 36.7463, 4.40952, 35.7532, 6.3956, 35.9888, 
8.65732, 37.5478, 6.70899, 37.0961, 6.93483, 36.122, 8.88316, 36.5736, 
11.2283, 37.7305, 9.23389, 37.5815, 9.30843, 36.5842, 11.3029, 36.7333, 
3.80752, 36.6853, 1.81449, 36.5184, 1.89791, 35.5219, 3.89094, 35.6887, 
