179.75, 0.75
179.75, 1.25
179.75, 1.75
179.75, 2.25
179.75, 2.75
179.75, 3.25
179.75, 3.75
179.75, 4.25
179.75, 4.75
179.75, 5.25
179.75, 5.75
179.75, 6.25
179.75, 6.75
179.75, 7.25
179.75, 7.75
179.75, 8.25
179.75, 8.75
179.75, 9.25
179.75, 9.75
179.75, 10.25
179.75, 10.75
179.75, 11.25
179.75, 11.75
179.75, 12.25
179.75, 12.75
179.75, 13.25
179.75, 13.75
179.75, 14.25
179.75, 14.75
179.75, 15.25
179.75, 15.75
179.75, 16.25
179.75, 16.75
179.75, 17.25
179.75, 17.75
179.75, 18.25
179.75, 18.75
179.75, 19.25
179.75, 19.75
179.75, 20.25
179.75, 20.75
179.75, 21.25
179.75, 21.75
179.75, 22.25
179.75, 22.75
179.75, 23.25
179.75, 23.75
179.75, 24.25
179.75, 24.75
179.75, 25.25
179.75, 25.75
179.75, 26.25
179.75, 26.75
179.75, 27.25
179.75, 27.75
179.75, 28.25
179.75, 28.75
179.75, 29.25
179.75, 29.75
179.75, 30.25
179.75, 30.75
179.75, 31.25
179.75, 31.75
179.75, 32.25
179.75, 32.75
179.75, 33.25
179.75, 33.75
179.75, 34.25
179.75, 34.75
179.75, 35.25
179.75, 35.75
179.75, 36.25
179.75, 36.75
179.75, 37.25
179.75, 37.75
179.75, 38.25
179.75, 38.75
179.75, 39.25
179.75, 39.75
179.75, 40.25
179.75, 40.75
179.75, 41.25
179.75, 41.75
179.75, 42.25
179.75, 42.75
179.75, 43.25
179.75, 43.75
179.75, 44.25
179.75, 44.75
179.75, 45.25
179.75, 45.75
179.75, 46.25
179.75, 46.75
179.75, 47.25
179.75, 47.75
179.75, 48.25
179.75, 48.75
179.75, 49.25
179.75, 49.75
179.75, 50.25
179.75, 50.75
180.25, 50.75
180.75, 50.75
181.25, 50.75
181.75, 50.75
182.25, 50.75
182.75, 50.75
183.25, 50.75
183.75, 50.75
184.25, 50.75
184.75, 50.75
185.25, 50.75
185.75, 50.75
186.25, 50.75
186.75, 50.75
187.25, 50.75
187.75, 50.75
188.25, 50.75
188.75, 50.75
189.25, 50.75
189.75, 50.75
190.25, 50.75
190.75, 50.75
191.25, 50.75
191.75, 50.75
192.25, 50.75
192.75, 50.75
193.25, 50.75
193.75, 50.75
194.25, 50.75
194.75, 50.75
195.25, 50.75
195.75, 50.75
196.25, 50.75
196.75, 50.75
197.25, 50.75
197.75, 50.75
198.25, 50.75
198.75, 50.75
199.25, 50.75
199.75, 50.75
200.25, 50.75
200.75, 50.75
201.25, 50.75
201.75, 50.75
202.25, 50.75
202.75, 50.75
203.25, 50.75
203.75, 50.75
204.25, 50.75
204.75, 50.75
205.25, 50.75
205.75, 50.75
206.25, 50.75
206.75, 50.75
207.25, 50.75
207.75, 50.75
208.25, 50.75
208.75, 50.75
209.25, 50.75
209.75, 50.75
210.25, 50.75
210.75, 50.75
211.25, 50.75
211.75, 50.75
212.25, 50.75
212.75, 50.75
213.25, 50.75
213.75, 50.75
214.25, 50.75
214.75, 50.75
215.25, 50.75
215.75, 50.75
216.25, 50.75
216.75, 50.75
217.25, 50.75
217.75, 50.75
218.25, 50.75
218.75, 50.75
219.25, 50.75
219.75, 50.75
220.25, 50.75
220.75, 50.75
221.25, 50.75
221.75, 50.75
222.25, 50.75
222.75, 50.75
223.25, 50.75
223.75, 50.75
224.25, 50.75
224.75, 50.75
225.25, 50.75
225.75, 50.75
226.25, 50.75
226.75, 50.75
227.25, 50.75
227.75, 50.75
228.25, 50.75
228.75, 50.75
229.25, 50.75
229.75, 50.75
230.25, 50.75
230.75, 50.75
231.25, 50.75
231.75, 50.75
232.25, 50.75
232.75, 50.75
233.25, 50.75
233.75, 50.75
234.25, 50.75
234.75, 50.75
235.25, 50.75
235.75, 50.75
236.25, 50.75
236.75, 50.75
237.25, 50.75
237.75, 50.75
238.25, 50.75
238.75, 50.75
239.25, 50.75
239.75, 50.75
240.25, 50.75
240.75, 50.75
241.25, 50.75
241.75, 50.75
242.25, 50.75
242.75, 50.75
243.25, 50.75
243.75, 50.75
244.25, 50.75
244.75, 50.75
245.25, 50.75
245.75, 50.75
