-0.125, 0.125
-0.125, 0.375
-0.125, 0.625
0.125, 0.625
0.375, 0.625
0.625, 0.625
0.875, 0.625
1.125, 0.625
1.375, 0.625
1.625, 0.625
1.875, 0.625
2.125, 0.625
2.375, 0.625
2.375, 0.875
2.375, 1.125
2.375, 1.375
2.375, 1.625
2.375, 1.875
2.375, 2.125
2.375, 2.375
2.375, 2.625
2.625, 2.625
2.875, 2.625
3.125, 2.625
3.375, 2.625
3.625, 2.625
3.875, 2.625
4.125, 2.625
4.375, 2.625
4.375, 2.875
4.375, 3.125
4.375, 3.375
4.375, 3.625
4.375, 3.875
4.375, 4.125
4.375, 4.375
4.375, 4.625
4.375, 4.875
4.375, 5.125
4.375, 5.375
4.375, 5.625
4.375, 5.875
4.375, 6.125
4.375, 6.375
4.375, 6.625
4.375, 6.875
4.375, 7.125
4.375, 7.375
4.375, 7.625
4.375, 7.875
4.375, 8.125
4.375, 8.375
4.375, 8.625
4.375, 8.875
4.375, 9.125
4.375, 9.375
4.375, 9.625
4.375, 9.875
4.625, 9.875
4.875, 9.875
5.125, 9.875
5.375, 9.875
5.625, 9.875
5.875, 9.875
6.125, 9.875
6.375, 9.875
6.625, 9.875
6.875, 9.875
7.125, 9.875
7.375, 9.875
7.625, 9.875
7.875, 9.875
8.125, 9.875
8.375, 9.875
8.625, 9.875
8.875, 9.875
9.125, 9.875
9.375, 9.875
9.625, 9.875
9.875, 9.875
