2390, 1.18229e+007
1846, 8.628e+006
1931, 9.649e+006
2310, 1.13645e+007
1716, 8.42203e+006
2264, 1.0795e+007
2323, 1.1384e+007
2087, 9.915e+006
1601, 8.08797e+006
2190, 1.1208e+007
2740, 1.03661e+007
1361, 8.184e+006
1853, 9.02803e+006
2062, 1.0598e+007
1717, 8.581e+006
1991, 9.839e+006
1362, 6.8742e+006
1598, 9.002e+006
1757, 9.555e+006
2147, 1.0566e+007
1991, 9.783e+006
1939, 9.895e+006
1706, 9.34069e+006
1860, 9.045e+006
1912, 1.0265e+007
1680, 9.38798e+006
1879, 9.43702e+006
1974, 1.0366e+007
2229, 1.1701e+007
1578, 8.48063e+006
1417, 7.72197e+006
2071, 1.0592e+007
1403, 7.52398e+006
2447, 1.2618e+007
1959, 9.775e+006
1940, 9.48906e+006
1711, 8.95381e+006
1589, 8.805e+006
1937, 9.86598e+006
1318, 7.22702e+006
1985, 1.0304e+007
1699, 9.47418e+006
1788, 9.227e+006
1542, 7.004e+006
1869, 9.24301e+006
3477, 1.09331e+007
2389, 1.2166e+007
1832, 9.17411e+006
1763, 9.117e+006
2081, 1.0359e+007
2160, 1.0432e+007
2158, 1.109e+007
2208, 1.0875e+007
1801, 9.69005e+006
1631, 9.24402e+006
1508, 8.65498e+006
2855, 1.15442e+007
1873, 9.609e+006
1787, 8.598e+006
1975, 1.07861e+007
1657, 8.14903e+006
1859, 9.49497e+006
2947, 1.003e+007
1899, 9.59202e+006
1932, 9.38898e+006
2245, 1.0734e+007
1936, 9.76725e+006
1666, 8.60997e+006
1697, 9.163e+006
2208, 1.1188e+007
1881, 9.219e+006
1859, 9.939e+006
2315, 9.71509e+006
1981, 9.7427e+006
2078, 9.614e+006
1398, 7.75798e+006
2102, 1.043e+007
1935, 1.0057e+007
1821, 9.0781e+006
2027, 1.02198e+007
2387, 1.2551e+007
1845, 9.969e+006
2553, 1.1411e+007
1489, 7.78231e+006
2103, 5.52898e+006
2007, 9.89177e+006
2109, 1.067e+007
2093, 1.0153e+007
1957, 9.61197e+006
1976, 9.349e+006
1690, 8.057e+006
2541, 1.05256e+007
2118, 1.0048e+007
1625, 7.97503e+006
1604, 8.75095e+006
2382, 1.179e+007
1855, 9.13e+006
2098, 1.02993e+007
2398, 1.05491e+007
1421, 7.49003e+006
