418, 125020
287, 70008
303, 71999
449, 131972
693, 294999
340, 100000
1012, 434023
916, 336981
806, 288995
2425, 1.73102e+006
449, 125000
838, 337011
1378, 622980
390, 101023
321, 86977
566, 200045
357, 86022
322, 69990
1212, 557017
373, 92020
503, 167986
523, 152965
415, 128029
831, 290971
1372, 620001
344, 95000
508, 161008
1090, 435000
437, 126039
452, 146811
775, 300012
362, 91990
1599, 817981
432, 110003
672, 211999
773, 281022
517, 135096
348, 81998
384, 103005
654, 215999
415, 111986
341, 89973
339, 88022
421, 113008
465, 152991
2125, 1.34e+006
873, 286979
1408, 652972
2570, 1.87798e+006
653, 225017
783, 326978
702, 261424
1069, 444969
971, 360000
851, 418654
376, 96977
621, 212043
512, 177956
479, 143046
268, 57956
236, 64000
308, 70998
1062, 436000
594, 178052
2371, 1.58595e+006
782, 297999
2417, 1.681e+006
442, 127041
291, 66955
369, 96003
432, 124997
249, 62003
2013, 1.213e+006
1362, 647041
459, 137987
492, 149994
375, 104004
911, 360017
387, 92997
360, 81999
369, 112998
450, 112980
431, 114001
1229, 539000
416, 111006
335, 79994
479, 150978
191, 41041
358, 92004
358, 94997
1259, 541981
1227, 534976
758, 239001
618, 229021
1742, 911021
500, 157999
729, 311987
385, 111994
531, 170006
1016, 447000
