234, 23031
151, 14958
213, 20024
170, 13999
132, 12020
259, 30000
137, 10956
234, 22032
361, 48000
120, 8996
203, 17972
254, 25031
155, 12969
123, 10000
186, 17030
151, 13013
242, 26960
158, 13999
231, 22001
154, 12999
154, 14022
295, 36999
205, 17979
159, 13000
130, 9998
123, 10030
140, 12015
220, 20998
208, 17958
185, 15999
348, 40043
145, 13987
229, 21972
139, 11997
158, 13031
162, 13969
179, 16000
176, 17002
150, 11021
142, 12000
174, 14000
164, 13988
158, 14013
215, 23001
263, 27978
171, 14999
259, 24047
296, 31998
144, 10984
221, 21000
186, 18016
198, 19990
228, 21994
238, 23971
194, 19022
137, 11998
236, 25009
220, 21000
142, 13004
225, 20996
131, 10000
148, 11972
137, 11997
172, 14003
148, 13000
210, 20000
186, 18044
203, 19985
200, 16971
174, 16041
177, 18980
186, 15979
253, 28000
161, 13000
109, 10999
178, 17000
156, 14005
196, 25994
151, 15000
213, 21000
195, 23999
112, 9000
237, 23002
163, 13999
261, 28000
195, 18000
180, 15004
165, 15995
199, 18029
204, 21001
167, 13990
180, 16980
209, 18030
155, 13970
193, 19001
148, 16000
194, 21002
224, 22998
132, 12004
173, 14998
