0, 0
0.0106066, 0.0106066
0.0212132, 0.0212132
0.0318198, 0.0318197
0.0424264, 0.0424263
0.053033, 0.0530329
0.0636396, 0.0636395
0.0742462, 0.074246
0.0848528, 0.0848526
0.0954594, 0.0954592
0.106066, 0.106066
0.116673, 0.116672
0.127279, 0.127279
0.137881, 0.13788
0.148478, 0.148477
0.15907, 0.159069
0.169656, 0.169655
0.180236, 0.180235
0.190809, 0.190809
0.201376, 0.201376
0.211935, 0.211935
0.222487, 0.222486
0.233029, 0.233029
0.243563, 0.243562
0.254086, 0.254085
0.264598, 0.264598
0.275099, 0.275099
0.285588, 0.285587
0.296063, 0.296062
0.306524, 0.306523
0.316969, 0.316968
0.327397, 0.327396
0.337807, 0.337807
0.348198, 0.348197
0.358568, 0.358567
0.368914, 0.368913
0.379236, 0.379235
0.389532, 0.389531
0.399799, 0.399798
0.410034, 0.410033
0.420236, 0.420235
0.430401, 0.4304
0.440527, 0.440525
0.450609, 0.450608
0.460645, 0.460644
0.470631, 0.470629
0.480561, 0.48056
0.490433, 0.490431
0.500239, 0.500238
0.509975, 0.509974
0.519635, 0.519633
0.529212, 0.52921
0.538699, 0.538697
0.548088, 0.548086
0.557371, 0.557369
0.566538, 0.566536
0.57558, 0.575578
0.584487, 0.584485
0.593247, 0.593245
0.601848, 0.601846
0.610278, 0.610276
0.618524, 0.618521
0.62657, 0.626568
0.634405, 0.634402
0.642011, 0.642009
0.649376, 0.649373
0.656483, 0.656481
0.663319, 0.663317
0.669871, 0.669868
0.676124, 0.676121
0.682068, 0.682066
0.687694, 0.687691
0.692993, 0.69299
0.697961, 0.697958
0.702595, 0.702592
0.706896, 0.706893
0.710867, 0.710863
0.714514, 0.71451
0.717847, 0.717843
0.720877, 0.720873
0.723618, 0.723614
0.726086, 0.726081
0.728298, 0.728293
0.730272, 0.730267
0.732027, 0.732022
0.733581, 0.733576
0.734952, 0.734947
0.736159, 0.736153
0.737217, 0.737212
0.738144, 0.738137
0.738952, 0.738946
0.739656, 0.73965
